temp,location,clouds,pressure,rain,time_stamp,humidity,wind
20.31,West End,0.29,1032.54,,1544705102,0.63,3.09
44.57,Beacon Hill,0.97,1007.95,0.0134,1543272144,0.88,9.61
44.42,Fenway,0.97,1007.91,0.0062,1543272144,0.88,9.53
45.52,Financial District,0.97,1007.96,0.0118,1543272144,0.84,9.72
44.44,Northeastern University,0.97,1007.91,0.0056,1543272144,0.88,9.61
44.52,West End,0.97,1007.96,0.017,1543272144,0.88,9.61
39.34,North Station,1,1016.92,,1543611177,0.64,3.51
40.62,Beacon Hill,0.86,1014.18,,1543207254,0.93,2.55
40.66,Boston University,0.86,1014.17,,1543207254,0.92,2.55
40.33,Northeastern University,0.86,1014.17,,1543207254,0.94,2.59
40.44,South Station,0.87,1014.18,,1543207254,0.94,2.59
40.38,Theatre District,0.86,1014.18,,1543207254,0.94,2.58
40.44,West End,0.86,1014.18,,1543207254,0.94,2.54
40.08,North Station,0.95,1015.21,,1543233910,0.93,2.67
41.21,Financial District,0.86,994.51,,1543441295,0.64,9.94
40.46,Haymarket Square,0.86,994.51,,1543441295,0.65,9.89
40.5,North End,0.86,994.5,,1543441295,0.65,9.91
40.38,North Station,0.85,994.51,,1543441295,0.66,9.86
40.21,Northeastern University,0.86,994.56,,1543441295,0.66,9.84
40.23,Theatre District,0.86,994.53,,1543441295,0.66,9.91
40.32,West End,0.86,994.52,,1543441295,0.66,9.85
28.92,Back Bay,0.25,1021.53,,1544409306,0.59,5.04
28.93,Boston University,0.25,1021.53,,1544409306,0.59,4.96
28.7,Fenway,0.25,1021.7,,1544409306,0.6,4.9
28.92,Financial District,0.25,1021.52,,1544409306,0.6,5.15
28.89,North End,0.25,1021.69,,1544409306,0.59,5.11
28.88,North Station,0.25,1021.52,,1544409306,0.6,5.14
28.82,Northeastern University,0.25,1021.53,,1544409306,0.6,5
28.87,Theatre District,0.25,1021.52,,1544409306,0.6,5.11
28.82,West End,0.25,1021.52,,1544409306,0.6,5.12
39.29,South Station,0.21,1010.76,,1543535576,0.61,8.25
38.61,Beacon Hill,0.56,1022.04,,1544957102,0.77,6.93
44.02,Back Bay,0.98,1005.96,0.1784,1543280328,0.9,9.89
44.02,Beacon Hill,0.98,1005.98,0.1602,1543280328,0.9,9.94
43.99,Boston University,0.98,1005.93,0.1662,1543280328,0.9,9.82
43.85,Fenway,0.98,1005.92,0.167,1543280328,0.91,9.82
44.6,Financial District,0.98,1005.99,0.196,1543280328,0.88,9.98
44.05,Haymarket Square,0.98,1006.01,0.1588,1543280328,0.9,9.99
44.09,North End,0.98,1006.01,0.161,1543280328,0.9,10
44.02,North Station,0.98,1006.01,0.1378,1543280328,0.9,9.98
43.87,Northeastern University,0.98,1005.93,0.1624,1543280328,0.91,9.85
44.58,South Station,0.98,1005.98,0.2002,1543280328,0.88,9.97
43.96,West End,0.98,1006,0.1468,1543280328,0.9,9.96
40.98,Theatre District,0.11,1006.2,0.003,1543499575,0.59,10.52
33.58,Back Bay,0.79,1019.86,,1543650774,0.79,3.47
33.55,Beacon Hill,0.78,1019.86,,1543650774,0.79,3.5
33.58,Boston University,0.78,1019.86,,1543650774,0.79,3.41
33.45,Fenway,0.79,1019.86,,1543650774,0.8,3.41
33.51,Financial District,0.78,1019.85,,1543650774,0.8,3.54
33.55,Haymarket Square,0.78,1019.85,,1543650774,0.79,3.54
33.57,North End,0.78,1019.85,,1543650774,0.79,3.55
33.53,North Station,0.78,1019.86,,1543650774,0.79,3.53
33.48,Northeastern University,0.79,1019.86,,1543650774,0.8,3.44
33.5,South Station,0.79,1019.85,,1543650774,0.8,3.53
33.46,Theatre District,0.79,1019.85,,1543650774,0.8,3.51
33.48,West End,0.78,1019.86,,1543650774,0.8,3.52
38.64,Back Bay,0.67,997.24,,1543453763,0.71,10.04
38.59,Beacon Hill,0.67,997.23,,1543453763,0.71,10.06
38.65,Boston University,0.68,997.26,,1543453763,0.71,9.92
38.48,Fenway,0.68,997.26,,1543453763,0.71,9.97
36.82,Financial District,0.67,997.22,,1543453763,0.76,10.15
38.58,Haymarket Square,0.67,997.22,,1543453763,0.71,10.1
38.61,North End,0.67,997.21,,1543453763,0.71,10.12
38.54,North Station,0.67,997.22,,1543453763,0.71,10.07
38.43,Northeastern University,0.68,997.26,,1543453763,0.71,10.03
36.76,South Station,0.67,997.22,,1543453763,0.76,10.16
38.44,Theatre District,0.67,997.23,,1543453763,0.71,10.12
38.49,West End,0.67,997.22,,1543453763,0.71,10.07
38.01,Back Bay,0.37,998.31,,1543459072,0.72,10.52
37.98,Beacon Hill,0.37,998.3,,1543459072,0.72,10.53
38.05,Boston University,0.37,998.34,,1543459072,0.71,10.4
37.72,Fenway,0.37,998.34,,1543459072,0.72,10.45
39.35,Financial District,0.37,998.28,,1543459072,0.68,10.61
37.91,Haymarket Square,0.37,998.28,,1543459072,0.72,10.56
37.95,North End,0.37,998.28,,1543459072,0.72,10.58
37.82,North Station,0.37,998.28,,1543459072,0.72,10.53
37.64,Northeastern University,0.37,998.33,,1543459072,0.73,10.51
37.66,Theatre District,0.37,998.3,,1543459072,0.73,10.59
37.77,West End,0.37,998.29,,1543459072,0.72,10.53
38.55,South Station,0.54,1023.52,,1543704776,0.7,2.34
37.03,Back Bay,0.83,1021.65,,1543729974,0.84,1.56
37,Beacon Hill,0.83,1021.65,,1543729974,0.85,1.58
36.9,Boston University,0.83,1021.64,,1543729974,0.85,1.5
36.88,Fenway,0.83,1021.64,,1543729974,0.85,1.51
37.08,Financial District,0.83,1021.65,,1543729974,0.85,1.62
37.06,Haymarket Square,0.83,1021.65,,1543729974,0.85,1.6
37.1,North End,0.83,1021.65,,1543729974,0.85,1.61
37.02,North Station,0.83,1021.65,,1543729974,0.85,1.59
36.96,Northeastern University,0.83,1021.64,,1543729974,0.85,1.54
37.09,South Station,0.82,1021.65,,1543729974,0.85,1.63
37.01,Theatre District,0.83,1021.65,,1543729974,0.85,1.6
36.97,West End,0.83,1021.65,,1543729974,0.85,1.58
39.58,Back Bay,0.23,991.72,,1543360520,0.72,8.97
39.55,Beacon Hill,0.23,991.7,,1543360520,0.72,9.06
39.59,Boston University,0.24,991.73,,1543360520,0.72,8.8
39.44,Fenway,0.24,991.74,,1543360520,0.72,8.83
40.32,Financial District,0.22,991.71,,1543360520,0.7,9.16
39.54,Haymarket Square,0.23,991.69,,1543360520,0.72,9.15
39.58,North End,0.23,991.69,,1543360520,0.72,9.18
39.5,North Station,0.23,991.69,,1543360520,0.72,9.12
39.45,Northeastern University,0.23,991.75,,1543360520,0.72,8.9
40.31,South Station,0.22,991.71,,1543360520,0.7,9.15
39.48,Theatre District,0.23,991.72,,1543360520,0.72,9.09
39.46,West End,0.23,991.69,,1543360520,0.72,9.09
35.09,Back Bay,0,1013.71,,1543553574,0.7,5.18
35.06,Beacon Hill,0,1013.71,,1543553574,0.7,5.21
35.07,Boston University,0,1013.71,,1543553574,0.7,5.08
35.02,Fenway,0,1013.71,,1543553574,0.7,5.12
32.89,Financial District,0,1013.71,,1543553574,0.77,5.27
35.08,Haymarket Square,0,1013.71,,1543553574,0.7,5.25
35.11,North End,0,1013.71,,1543553574,0.7,5.26
35.06,North Station,0,1013.71,,1543553574,0.7,5.22
35.04,Northeastern University,0,1013.71,,1543553574,0.7,5.17
35.03,Theatre District,0,1013.71,,1543553574,0.7,5.25
35.01,West End,0,1013.71,,1543553574,0.71,5.21
37.64,Back Bay,0.62,1000.58,,1543473510,0.71,10.4
37.66,Beacon Hill,0.62,1000.57,,1543473510,0.71,10.43
37.69,Boston University,0.63,1000.6,,1543473510,0.7,10.28
37.35,Fenway,0.62,1000.6,,1543473510,0.71,10.32
38.26,Financial District,0.61,1000.56,,1543473510,0.69,10.51
37.6,Haymarket Square,0.62,1000.55,,1543473510,0.71,10.47
37.64,North End,0.61,1000.55,,1543473510,0.71,10.49
37.51,North Station,0.62,1000.56,,1543473510,0.71,10.44
37.33,Northeastern University,0.62,1000.59,,1543473510,0.71,10.38
38.19,South Station,0.61,1000.56,,1543473510,0.69,10.52
37.37,Theatre District,0.62,1000.57,,1543473510,0.71,10.48
37.45,West End,0.62,1000.56,,1543473510,0.71,10.43
35.04,Financial District,0.77,991.16,,1543406783,0.75,6.72
34.66,Haymarket Square,0.77,991.15,,1543406783,0.76,6.69
34.69,North End,0.77,991.15,,1543406783,0.76,6.7
34.62,Northeastern University,0.77,991.18,,1543406783,0.76,6.61
34.61,West End,0.77,991.16,,1543406783,0.76,6.65
38.45,Back Bay,0.48,991.7,,1543413983,0.67,11.36
38.39,Beacon Hill,0.48,991.69,,1543413983,0.67,11.36
38.52,Financial District,0.48,991.69,,1543413983,0.67,11.22
38.52,North Station,0.48,991.68,,1543413983,0.67,11.35
38.51,Theatre District,0.48,991.69,,1543413983,0.67,11.26
37.86,Back Bay,0.46,998.21,,1543460530,0.7,10.92
37.83,Beacon Hill,0.46,998.2,,1543460530,0.7,10.96
40.17,Financial District,0.46,998.2,,1543460530,0.64,11.06
37.75,North Station,0.47,998.2,,1543460530,0.7,10.98
37.63,Theatre District,0.46,998.2,,1543460530,0.71,11.02
37.7,West End,0.47,998.2,,1543460530,0.7,10.97
39.71,Back Bay,0.55,1004.45,,1543902774,0.64,8.08
39.64,Beacon Hill,0.56,1004.46,,1543902774,0.64,8.11
39.68,Boston University,0.55,1004.46,,1543902774,0.64,7.95
39.53,Fenway,0.55,1004.45,,1543902774,0.64,7.99
39.91,Financial District,0.56,1004.45,,1543902774,0.63,8.2
39.56,Haymarket Square,0.57,1004.46,,1543902774,0.64,8.15
39.59,North End,0.57,1004.46,,1543902774,0.64,8.17
39.46,North Station,0.57,1004.46,,1543902774,0.64,8.12
39.52,Northeastern University,0.54,1004.45,,1543902774,0.64,8.06
39.87,South Station,0.56,1004.45,,1543902774,0.64,8.21
39.46,Theatre District,0.56,1004.45,,1543902774,0.65,8.16
39.43,West End,0.57,1004.46,,1543902774,0.64,8.11
40.64,Back Bay,0.86,1026.94,,1544834701,0.83,5.02
40.64,Beacon Hill,0.86,1026.94,,1544834701,0.83,5.05
40.51,Boston University,0.85,1026.94,,1544834701,0.83,4.95
42.14,Financial District,0.86,1026.95,,1544834701,0.78,5.09
40.69,North End,0.86,1026.95,,1544834701,0.83,5.09
40.66,North Station,0.86,1026.94,,1544834701,0.83,5.06
40.65,Northeastern University,0.85,1026.94,,1544834701,0.83,5.01
40.64,Theatre District,0.86,1026.95,,1544834701,0.83,5.07
40.25,Fenway,1,1014.17,,1543212709,0.92,1.06
40.49,Financial District,1,1014.19,,1543212709,0.91,1.22
40.49,Haymarket Square,1,1014.19,,1543212709,0.91,1.2
40.47,South Station,1,1014.18,,1543212709,0.92,1.22
40.4,Theatre District,1,1014.18,,1543212709,0.92,1.19
40.39,West End,1,1014.19,,1543212709,0.92,1.17
40.47,Back Bay,1,1014.18,,1543212915,0.91,1.17
40.47,Beacon Hill,1,1014.18,,1543212915,0.91,1.21
40.5,Financial District,1,1014.18,,1543212915,0.92,1.26
40.51,Haymarket Square,1,1014.19,,1543212915,0.91,1.25
40.41,Theatre District,1,1014.18,,1543212915,0.92,1.23
34.29,Beacon Hill,1,1003.71,0.007,1545047102,0.93,9.23
34.57,Boston University,1,1003.72,0.0029,1545047102,0.92,8.93
34.1,Theatre District,1,1003.7,0.01,1545047102,0.94,9.32
34.18,West End,1,1003.71,0.009,1545047102,0.93,9.24
43.36,South Station,0.71,991.09,,1543349722,0.71,8.8
39.71,Haymarket Square,0.72,1000.36,,1545086701,0.7,10.2
39.76,North End,0.72,1000.36,,1545086701,0.69,10.25
39.38,Northeastern University,0.71,1000.42,,1545086701,0.7,9.8
29.23,Beacon Hill,0.59,1034.67,,1544769902,0.73,0.83
29.08,Boston University,0.61,1034.67,,1544769902,0.73,0.81
29.06,Fenway,0.61,1034.67,,1544769902,0.73,0.82
29.36,Financial District,0.59,1034.68,,1544769902,0.73,0.85
29.34,Haymarket Square,0.59,1034.68,,1544769902,0.73,0.83
29.3,North Station,0.59,1034.67,,1544769902,0.73,0.82
29.13,Northeastern University,0.6,1034.67,,1544769902,0.73,0.84
29.37,South Station,0.59,1034.68,,1544769902,0.73,0.86
29.27,Theatre District,0.59,1034.68,,1544769902,0.73,0.85
29.23,West End,0.59,1034.67,,1544769902,0.73,0.82
37.6,Back Bay,0.51,998.72,,1543465775,0.71,9.87
37.58,Beacon Hill,0.51,998.71,,1543465775,0.71,9.91
37.63,Boston University,0.5,998.74,,1543465775,0.71,9.76
37.33,Fenway,0.5,998.74,,1543465775,0.72,9.8
38.11,Financial District,0.52,998.7,,1543465775,0.7,9.99
37.53,Haymarket Square,0.52,998.7,,1543465775,0.71,9.95
37.56,North End,0.52,998.7,,1543465775,0.71,9.97
37.45,North Station,0.51,998.7,,1543465775,0.72,9.93
37.26,Northeastern University,0.5,998.73,,1543465775,0.72,9.85
38.02,South Station,0.52,998.71,,1543465775,0.7,9.99
37.28,Theatre District,0.51,998.71,,1543465775,0.72,9.95
37.39,West End,0.51,998.71,,1543465775,0.72,9.92
45.32,Back Bay,0.98,1010.02,,1543262709,0.83,8.12
45.03,Fenway,0.98,1010.02,,1543262709,0.84,8.06
45.24,Haymarket Square,0.98,1010.02,,1543262709,0.83,8.2
45.29,North End,0.97,1010.02,,1543262709,0.83,8.21
45.14,North Station,0.98,1010.02,,1543262709,0.84,8.18
40.64,Beacon Hill,0.93,1013.76,,1543209240,0.92,2.99
40.6,Boston University,0.92,1013.75,,1543209240,0.92,2.85
40.44,Fenway,0.92,1013.75,,1543209240,0.93,2.96
40.61,Financial District,0.93,1013.77,,1543209240,0.92,3.12
40.51,Theatre District,0.93,1013.76,,1543209240,0.93,3.11
35.67,Back Bay,0.2,1024.2,,1543711974,0.78,1.85
35.64,Beacon Hill,0.2,1024.2,,1543711974,0.78,1.85
35.58,Boston University,0.2,1024.2,,1543711974,0.78,1.8
35.57,Fenway,0.2,1024.2,,1543711974,0.78,1.83
35.72,Financial District,0.2,1024.2,,1543711974,0.78,1.89
35.69,Haymarket Square,0.2,1024.21,,1543711974,0.78,1.87
35.72,North End,0.2,1024.21,,1543711974,0.78,1.87
35.67,North Station,0.2,1024.21,,1543711974,0.78,1.85
35.63,Northeastern University,0.2,1024.2,,1543711974,0.78,1.86
35.72,South Station,0.2,1024.2,,1543711974,0.78,1.9
35.66,Theatre District,0.2,1024.2,,1543711974,0.78,1.88
35.63,West End,0.2,1024.21,,1543711974,0.78,1.85
28.86,Fenway,0.3,1011.51,,1545151502,0.46,14.4
28.87,Northeastern University,0.3,1011.5,,1545151502,0.46,14.46
28.99,South Station,0.31,1011.47,,1545151502,0.46,14.66
28.7,West End,0.31,1011.48,,1545151502,0.47,14.6
43.96,Back Bay,0.53,1003.16,,1543895574,0.62,7.33
43.89,Beacon Hill,0.53,1003.16,,1543895574,0.63,7.32
44,Boston University,0.54,1003.17,,1543895574,0.62,7.3
43.9,Fenway,0.54,1003.17,,1543895574,0.63,7.32
44.04,Financial District,0.53,1003.15,,1543895574,0.62,7.35
43.89,Haymarket Square,0.53,1003.15,,1543895574,0.63,7.33
43.91,North End,0.53,1003.15,,1543895574,0.62,7.33
43.87,North Station,0.53,1003.15,,1543895574,0.63,7.32
43.87,Northeastern University,0.53,1003.17,,1543895574,0.63,7.34
44.03,South Station,0.53,1003.15,,1543895574,0.62,7.36
43.82,Theatre District,0.53,1003.16,,1543895574,0.63,7.35
43.83,West End,0.53,1003.16,,1543895574,0.63,7.32
28.83,Back Bay,0.27,1021.48,,1544409634,0.6,5.1
28.82,Beacon Hill,0.27,1021.48,,1544409634,0.6,5.16
28.84,Boston University,0.27,1021.48,,1544409634,0.6,5.02
28.67,Fenway,0.27,1021.49,,1544409634,0.6,5.02
28.82,Financial District,0.28,1021.48,,1544409634,0.6,5.21
28.82,Haymarket Square,0.27,1021.48,,1544409634,0.6,5.21
28.86,North End,0.28,1021.47,,1544409634,0.6,5.23
28.78,North Station,0.27,1021.47,,1544409634,0.6,5.2
28.71,Northeastern University,0.27,1021.49,,1544409634,0.6,5.06
28.84,South Station,0.28,1021.48,,1544409634,0.6,5.2
28.77,Theatre District,0.27,1021.48,,1544409634,0.6,5.17
28.73,West End,0.27,1021.48,,1544409634,0.6,5.18
44.02,Back Bay,0.98,1005.95,0.1731,1543280353,0.9,9.91
43.99,Boston University,0.98,1005.92,0.1675,1543280353,0.9,9.84
43.84,Fenway,0.98,1005.91,0.1495,1543280353,0.91,9.84
44.6,Financial District,0.98,1005.99,0.1935,1543280353,0.88,10
44.05,Haymarket Square,0.98,1006,0.1736,1543280353,0.9,10.01
44.09,North End,0.98,1006.01,0.1774,1543280353,0.9,10.02
44.02,North Station,0.98,1006,0.1554,1543280353,0.9,9.99
44.58,South Station,0.98,1005.98,0.1898,1543280353,0.88,9.99
43.95,Theatre District,0.98,1005.97,0.1813,1543280353,0.9,9.96
43.96,West End,0.98,1005.99,0.1631,1543280353,0.9,9.98
52.79,Back Bay,0.73,999.95,,1543848774,0.86,6.6
52.67,Beacon Hill,0.74,999.95,,1543848774,0.86,6.62
52.81,Fenway,0.73,999.96,,1543848774,0.86,6.54
52.64,Financial District,0.73,999.95,,1543848774,0.86,6.69
52.73,Haymarket Square,0.74,999.95,,1543848774,0.86,6.65
52.75,North End,0.74,999.95,,1543848774,0.86,6.66
52.72,North Station,0.74,999.95,,1543848774,0.86,6.62
52.81,Northeastern University,0.73,999.96,,1543848774,0.86,6.59
52.65,South Station,0.73,999.95,,1543848774,0.86,6.7
52.72,Theatre District,0.73,999.95,,1543848774,0.86,6.66
52.68,West End,0.74,999.95,,1543848774,0.86,6.62
41.49,Fenway,0.92,1025.46,,1544841902,0.88,5.79
38.3,Beacon Hill,0.59,991.71,,1543411927,0.68,6.86
37.97,Boston University,0.55,991.85,,1543411927,0.69,6.41
37.97,Fenway,0.55,991.86,,1543411927,0.69,6.53
38.39,Financial District,0.55,991.83,,1543411927,0.68,6.81
37.96,Haymarket Square,0.55,991.82,,1543411927,0.69,6.72
37.98,North End,0.55,991.82,,1543411927,0.69,6.76
37.96,Northeastern University,0.55,991.86,,1543411927,0.69,6.64
38.39,South Station,0.55,991.84,,1543411927,0.68,6.83
37.5,Theatre District,0.54,991.79,,1543411927,0.7,7.25
38.31,West End,0.59,991.71,,1543411927,0.68,6.86
38.88,Beacon Hill,1,1002.06,,1545065102,0.84,6.3
39.16,Boston University,0.88,1002.11,,1545065102,0.83,6.55
38.77,Financial District,1,1002.06,,1545065102,0.84,6.36
50.04,Financial District,0.85,1022.07,,1544892302,0.81,2.36
19.97,Back Bay,0.43,1031.07,,1544697901,0.63,3.74
19.73,Boston University,0.43,1031.08,,1544697901,0.63,3.65
20.11,Financial District,0.43,1031.06,,1544697901,0.64,3.85
20.06,Haymarket Square,0.43,1031.07,,1544697901,0.64,3.86
20.12,North End,0.43,1031.07,,1544697901,0.64,3.88
19.93,North Station,0.42,1031.07,,1544697901,0.64,3.85
19.79,Northeastern University,0.43,1031.07,,1544697901,0.64,3.68
19.97,Theatre District,0.43,1031.06,,1544697901,0.64,3.8
19.88,West End,0.42,1031.07,,1544697901,0.64,3.83
40.18,Back Bay,0.64,1022.36,,1544964301,0.74,7.47
40.4,Beacon Hill,0.84,1022.47,,1544964301,0.74,7.53
40.15,Fenway,0.84,1022.45,,1544964301,0.74,7.34
41.13,Financial District,0.85,1022.52,,1544964301,0.73,7.65
40.46,Haymarket Square,0.84,1022.48,,1544964301,0.74,7.61
40.5,North End,0.84,1022.48,,1544964301,0.73,7.64
40.37,North Station,0.84,1022.49,,1544964301,0.74,7.55
39.92,Northeastern University,0.85,1022.5,,1544964301,0.76,7.41
40.15,Theatre District,0.85,1022.52,,1544964301,0.75,7.58
40.32,West End,0.84,1022.48,,1544964301,0.74,7.54
44,Back Bay,1,998.83,0.041,1543295720,0.9,13.61
43.97,Beacon Hill,1,998.84,0.0753,1543295720,0.9,13.69
44.03,Boston University,1,998.85,0.0527,1543295720,0.89,13.43
43.83,Fenway,1,998.84,0.0317,1543295720,0.9,13.47
44.12,Financial District,1,998.82,0.0677,1543295720,0.89,13.81
43.93,Haymarket Square,1,998.84,0.113,1543295720,0.9,13.78
43.96,North End,1,998.83,0.1223,1543295720,0.9,13.81
43.86,North Station,1,998.84,0.1277,1543295720,0.9,13.75
43.81,Northeastern University,1,998.82,0.0237,1543295720,0.9,13.55
44.09,South Station,1,998.81,0.049,1543295720,0.89,13.8
43.8,Theatre District,1,998.82,0.047,1543295720,0.9,13.73
43.81,West End,1,998.84,0.104,1543295720,0.9,13.72
40.66,Beacon Hill,0.94,1013.75,,1543208579,0.92,2.97
40.63,Boston University,0.93,1013.73,,1543208579,0.92,2.83
40.5,Fenway,0.93,1013.73,,1543208579,0.92,2.94
40.64,Financial District,0.94,1013.75,,1543208579,0.92,3.1
39.48,Beacon Hill,0.27,991.76,,1543417582,0.65,8.32
39.51,Boston University,0.28,991.78,,1543417582,0.65,8.49
39.64,Fenway,0.28,991.79,,1543417582,0.65,8.4
39.5,Financial District,0.27,991.76,,1543417582,0.65,8.2
39.59,Haymarket Square,0.27,991.76,,1543417582,0.65,8.26
39.6,North End,0.27,991.75,,1543417582,0.65,8.23
39.66,Northeastern University,0.28,991.79,,1543417582,0.65,8.32
39.52,South Station,0.27,991.77,,1543417582,0.65,8.18
39.61,Theatre District,0.27,991.77,,1543417582,0.65,8.24
39.6,West End,0.27,991.76,,1543417582,0.65,8.31
41.36,Back Bay,1,1016.48,0.0278,1543755174,0.92,8.44
41.32,Beacon Hill,1,1016.49,0.0299,1543755174,0.93,8.51
41.21,Boston University,1,1016.48,0.0392,1543755174,0.93,8.29
41.32,Fenway,1,1016.48,0.0313,1543755174,0.92,8.33
41.45,Financial District,1,1016.48,0.0283,1543755174,0.92,8.61
41.45,Haymarket Square,1,1016.49,0.0311,1543755174,0.92,8.59
41.48,North End,1,1016.49,0.0313,1543755174,0.92,8.62
41.46,North Station,1,1016.49,0.032,1543755174,0.92,8.56
41.38,Northeastern University,1,1016.48,0.0257,1543755174,0.92,8.39
41.46,South Station,1,1016.48,0.0273,1543755174,0.92,8.61
41.44,Theatre District,1,1016.48,0.0262,1543755174,0.92,8.55
41.41,West End,1,1016.49,0.031,1543755174,0.92,8.53
40.67,Haymarket Square,0.94,1013.75,,1543208580,0.92,2.98
40.52,Northeastern University,0.93,1013.73,,1543208580,0.92,3.05
40.58,West End,0.94,1013.75,,1543208580,0.92,2.94
42.98,Back Bay,0.9,1014.55,,1543242908,0.91,3.67
42.98,Beacon Hill,0.9,1014.56,0.003,1543242908,0.91,3.75
42.71,Boston University,0.9,1014.55,0.0017,1543242908,0.91,3.56
42.75,Fenway,0.9,1014.55,,1543242908,0.91,3.55
43.03,Financial District,0.9,1014.56,0.0039,1543242908,0.91,3.8
43.12,Haymarket Square,0.9,1014.56,0.0031,1543242908,0.91,3.82
43.17,North End,0.9,1014.56,0.004,1543242908,0.9,3.85
42.85,Northeastern University,0.9,1014.55,,1543242908,0.91,3.59
43.02,South Station,0.9,1014.56,0.003,1543242908,0.91,3.79
43.03,Theatre District,0.9,1014.56,0.003,1543242908,0.91,3.75
42.98,West End,0.9,1014.56,0.003,1543242908,0.91,3.79
36.24,Back Bay,0.87,1018.49,,1543630263,0.7,4.25
36.43,Beacon Hill,0.87,1018.49,,1543630263,0.69,4.21
36.09,Fenway,0.87,1018.49,,1543630263,0.7,4.31
36.48,North End,0.87,1018.49,,1543630263,0.69,4.17
36.38,North Station,0.87,1018.49,,1543630263,0.7,4.19
36.1,Northeastern University,0.87,1018.49,,1543630263,0.7,4.29
36.14,Theatre District,0.87,1018.49,,1543630263,0.7,4.22
36.32,West End,0.87,1018.49,,1543630263,0.7,4.2
40.41,Back Bay,1,1014.15,,1543211399,0.91,0.7
40.26,Fenway,1,1014.14,,1543211399,0.92,0.65
40.45,Financial District,1,1014.16,,1543211399,0.91,0.77
40.41,North Station,1,1014.16,,1543211399,0.91,0.74
40.45,South Station,1,1014.15,,1543211399,0.91,0.78
40.56,Back Bay,0.99,1014.85,,1543228510,0.95,1.95
40.53,Beacon Hill,0.99,1014.85,,1543228510,0.95,2.01
39.85,Financial District,0.99,1014.86,,1543228510,0.96,2.03
40.54,North Station,0.99,1014.86,,1543228510,0.95,2.05
40.53,Northeastern University,0.99,1014.85,,1543228510,0.95,1.9
40.57,Theatre District,0.99,1014.85,,1543228510,0.95,1.99
40.5,West End,0.99,1014.86,,1543228510,0.95,2.03
44.7,Back Bay,1,1009.11,0.003,1543272310,0.87,8.33
44.65,Beacon Hill,1,1009.12,0.003,1543272310,0.87,8.32
44.66,Boston University,1,1009.09,0.003,1543272310,0.87,8.32
44.68,Fenway,1,1009.08,0.003,1543272310,0.87,8.33
45.02,Financial District,1,1009.13,0.003,1543272310,0.86,8.33
44.69,Haymarket Square,1,1009.14,0.0038,1543272310,0.87,8.32
44.71,North End,1,1009.14,0.0038,1543272310,0.87,8.32
44.69,North Station,1,1009.14,0.0038,1543272310,0.87,8.31
44.69,Northeastern University,1,1009.09,0.003,1543272310,0.87,8.33
45.03,South Station,1,1009.13,0.003,1543272310,0.86,8.34
44.68,Theatre District,1,1009.12,0.003,1543272310,0.87,8.33
44.66,West End,1,1009.13,0.0038,1543272310,0.87,8.32
36.25,Back Bay,0.6,1002.22,,1545104701,0.68,9.46
36.17,Beacon Hill,0.58,1002.23,,1545104701,0.68,9.18
36.24,Boston University,0.59,1002.28,,1545104701,0.68,9
36.03,Fenway,0.6,1002.28,,1545104701,0.68,9.01
36.8,Financial District,0.58,1002.22,,1545104701,0.66,9.25
36.16,Haymarket Square,0.58,1002.21,,1545104701,0.68,9.25
36.2,North End,0.58,1002.21,,1545104701,0.68,9.27
36.12,North Station,0.58,1002.22,,1545104701,0.68,9.23
35.99,Northeastern University,0.6,1002.27,,1545104701,0.68,9.06
36.76,South Station,0.58,1002.22,,1545104701,0.66,9.24
36.03,Theatre District,0.59,1002.23,,1545104701,0.68,9.2
36.07,West End,0.58,1002.22,,1545104701,0.68,9.21
39.99,Back Bay,0.98,995.05,,1543446129,0.63,9.97
39.95,Beacon Hill,0.98,995.04,,1543446129,0.64,9.99
39.98,Boston University,0.98,995.06,,1543446129,0.64,9.84
39.85,Fenway,0.98,995.06,,1543446129,0.64,9.9
40.49,Financial District,0.98,995.03,,1543446129,0.62,10.08
39.94,Haymarket Square,0.98,995.03,,1543446129,0.64,10.02
39.98,North End,0.98,995.02,,1543446129,0.64,10.04
39.9,North Station,0.98,995.03,,1543446129,0.64,9.99
39.88,Northeastern University,0.98,995.06,,1543446129,0.64,9.97
40.49,South Station,0.99,995.03,,1543446129,0.62,10.1
39.88,Theatre District,0.98,995.04,,1543446129,0.64,10.05
39.85,West End,0.98,995.03,,1543446129,0.64,9.99
40.45,Back Bay,1,1014.18,,1543212733,0.91,1.13
40.45,Beacon Hill,1,1014.18,,1543212733,0.91,1.17
40.33,Boston University,1,1014.17,,1543212733,0.91,1.04
40.25,Fenway,1,1014.17,,1543212733,0.92,1.06
40.49,Haymarket Square,1,1014.19,,1543212733,0.91,1.21
40.47,South Station,1,1014.18,,1543212733,0.92,1.23
39.22,Back Bay,0.93,1017.16,,1543614774,0.64,2.62
39.17,Beacon Hill,0.93,1017.15,,1543614774,0.64,2.63
39.1,Boston University,0.93,1017.16,,1543614774,0.64,2.6
39.25,Fenway,0.93,1017.16,,1543614774,0.64,2.6
40.25,Financial District,0.93,1017.15,,1543614774,0.61,2.66
39.38,Haymarket Square,0.93,1017.15,,1543614774,0.63,2.65
39.41,North End,0.93,1017.15,,1543614774,0.63,2.66
39.39,North Station,0.93,1017.15,,1543614774,0.63,2.64
39.38,Northeastern University,0.93,1017.16,,1543614774,0.64,2.61
